"CHL","Chile","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.254,NA
"CHL","Chile","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.946775209,NA
"CHL","Chile","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.904456268,NA
"CHL","Chile","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"CHL","Chile","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6,NA,NA
"CHL","Chile","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA
"CHL","Chile","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA
"CHL","Chile","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA
"CHL","Chile","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.392
"CHL","Chile","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA,NA
"CHL","Chile","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.192650169823,NA
"CHL","Chile","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,NA
"CHL","Chile","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37303042411804,NA
"CHL","Chile","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.716926574707,NA,NA
"CHL","Chile","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.19587705,NA,NA
"CHL","Chile","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127890909090909,NA,NA,NA
"CHL","Chile","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12539005279541,NA
"CHL","Chile","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
"CHL","Chile","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56599998474121,NA
"CHL","Chile","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA
"CHL","Chile","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01094,NA
"CHL","Chile","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA
"CHL","Chile","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.997013747692108,NA
"CHL","Chile","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.7,NA,NA
"CHN","China","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.434827015,NA
"CHN","China","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CHN","China","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.243
"CHN","China","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CHN","China","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.5,NA,NA,NA
"CHN","China","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211263632,NA
"CHN","China","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CHN","China","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.053343235,NA
"CHN","China","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.631,NA,NA
"CHN","China","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.41,NA
"CHN","China","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
"CHN","China","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA
"CHN","China","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0549679669049354,NA,NA
"CHN","China","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,NA,NA
"CHN","China","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.231,NA,NA
"CHN","China","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.33000183,NA,NA,NA,NA
"CHN","China","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.358472794294357,NA
"CHN","China","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736288693283417,NA,NA,NA
"CHN","China","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946382291,NA
"CHN","China","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.543,NA
"CHN","China","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153350704,NA
"CHN","China","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.074790305,NA
"CHN","China","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,NA
"CHN","China","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.9,NA,NA
"CHN","China","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA
"CHN","China","NEET",NA,NA,NA,NA,NA,NA,NA,11.9000000953674,NA,NA,NA,NA,NA,NA,NA
"CHN","China","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,NA
"CHN","China","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"CHN","China","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"CHN","China","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.341138584883,NA
"CHN","China","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,NA
"CHN","China","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264594554901123,NA
"CHN","China","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2855529785156,NA,NA
"CHN","China","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.276208883,NA,NA
"CHN","China","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1246,NA,NA,NA
"CHN","China","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223669767379761,NA
"CHN","China","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA
"CHN","China","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60500001907349,NA
"CHN","China","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA
"CHN","China","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61287,NA
"CHN","China","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA
"CHN","China","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61608517169952,NA
"CHN","China","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.6,NA,NA
"CIV","Côte D'Ivoire","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.686545372,NA
"CIV","Côte D'Ivoire","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA
"CIV","Côte D'Ivoire","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.163
"CIV","Côte D'Ivoire","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CIV","Côte D'Ivoire","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.85714286,NA,NA,NA,NA,NA
"CIV","Côte D'Ivoire","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.868961786,NA
"CIV","Côte D'Ivoire","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135831815515698,NA
"CIV","Côte D'Ivoire","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.399196672,NA
"CIV","Côte D'Ivoire","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.415,NA,NA
"CIV","Côte D'Ivoire","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.41,NA
"CIV","Côte D'Ivoire","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA
"CIV","Côte D'Ivoire","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"CIV","Côte D'Ivoire","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0529887551428225,NA,NA
"CIV","Côte D'Ivoire","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,NA,NA
"CIV","Côte D'Ivoire","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.772,NA,NA
"CIV","Côte D'Ivoire","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,NA,NA,NA,NA,NA
"CIV","Côte D'Ivoire","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667884647846222,NA
"CIV","Côte D'Ivoire","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8389966303191,NA,NA
"CIV","Côte D'Ivoire","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.321988678,NA
"CIV","Côte D'Ivoire","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.701,NA
"CIV","Côte D'Ivoire","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.478402618,NA
"CIV","Côte D'Ivoire","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559239829,NA
"CIV","Côte D'Ivoire","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"CIV","Côte D'Ivoire","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.9,NA,NA
"CIV","Côte D'Ivoire","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA
"CIV","Côte D'Ivoire","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34,NA
"CIV","Côte D'Ivoire","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"CIV","Côte D'Ivoire","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"CIV","Côte D'Ivoire","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185.38083324587,NA
"CIV","Côte D'Ivoire","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,NA
"CIV","Côte D'Ivoire","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364921480417252,NA
"CIV","Côte D'Ivoire","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6627044677734,NA,NA
"CIV","Côte D'Ivoire","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.482997791,NA,NA
"CIV","Côte D'Ivoire","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5895,NA,NA,NA
"CIV","Côte D'Ivoire","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671491086483002,NA
"CIV","Côte D'Ivoire","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
"CIV","Côte D'Ivoire","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32199954986572,NA
"CIV","Côte D'Ivoire","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA
"CIV","Côte D'Ivoire","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77403,NA
"CIV","Côte D'Ivoire","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA
"CIV","Côte D'Ivoire","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283677577972412,NA
"CIV","Côte D'Ivoire","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.4,NA,NA
"CMR","Cameroon","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.585695895,NA
"CMR","Cameroon","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA
"CMR","Cameroon","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.089
"CMR","Cameroon","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651687762724298,NA
"CMR","Cameroon","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.14285714,NA,NA
"CMR","Cameroon","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559704903,NA
"CMR","Cameroon","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CMR","Cameroon","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038400944,NA
"CMR","Cameroon","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.493,NA,NA
"CMR","Cameroon","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.47,NA
"CMR","Cameroon","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA
"CMR","Cameroon","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
"CMR","Cameroon","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0213949409491727,NA,NA
"CMR","Cameroon","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA
"CMR","Cameroon","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.823,NA,NA
"CMR","Cameroon","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.54000092,NA,NA,NA
"CMR","Cameroon","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.759951293468475,NA
"CMR","Cameroon","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9329565627474,NA,NA
"CMR","Cameroon","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.748926738,NA
"CMR","Cameroon","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.787,NA
"CMR","Cameroon","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162935839,NA
"CMR","Cameroon","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.250019803,NA
"CMR","Cameroon","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,NA
"CMR","Cameroon","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.1,NA,NA
"CMR","Cameroon","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
"CMR","Cameroon","NEET",NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA
"CMR","Cameroon","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26,NA
"CMR","Cameroon","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"CMR","Cameroon","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"CMR","Cameroon","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285.54886577452,NA
"CMR","Cameroon","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,NA
"CMR","Cameroon","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789914131164551,NA
"CMR","Cameroon","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0156364440918,NA,NA
"CMR","Cameroon","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.167600645,NA,NA
"CMR","Cameroon","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5333,NA,NA,NA
"CMR","Cameroon","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01937627792358,NA
"CMR","Cameroon","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA
"CMR","Cameroon","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50699996948242,NA
"CMR","Cameroon","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"CMR","Cameroon","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63264,NA
"CMR","Cameroon","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"CMR","Cameroon","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02638161182404,NA
"CMR","Cameroon","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71,NA,NA
"COD","Democratic Republic of the Congo","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184216451,NA
"COD","Democratic Republic of the Congo","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA
"COD","Democratic Republic of the Congo","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.255
"COD","Democratic Republic of the Congo","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"COD","Democratic Republic of the Congo","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.4,NA,NA,NA,NA,NA
"COD","Democratic Republic of the Congo","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.459906853,NA
"COD","Democratic Republic of the Congo","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26186382028972,NA
"COD","Democratic Republic of the Congo","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.632548845,NA
"COD","Democratic Republic of the Congo","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.475,NA,NA
"COD","Democratic Republic of the Congo","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.85,NA
"COD","Democratic Republic of the Congo","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA
"COD","Democratic Republic of the Congo","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA
"COD","Democratic Republic of the Congo","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0356703042626674,NA,NA
"COD","Democratic Republic of the Congo","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663,NA,NA
"COD","Democratic Republic of the Congo","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.506,NA,NA
"COD","Democratic Republic of the Congo","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09999847,NA,NA,NA,NA,NA
"COD","Democratic Republic of the Congo","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50525689125061,NA
"COD","Democratic Republic of the Congo","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3587622189262,NA,NA
"COD","Democratic Republic of the Congo","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.586713685,NA
"COD","Democratic Republic of the Congo","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.967,NA
"COD","Democratic Republic of the Congo","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163150577,NA
"COD","Democratic Republic of the Congo","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.340906073,NA
"COD","Democratic Republic of the Congo","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.8,NA,NA
"COD","Democratic Republic of the Congo","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA
"COD","Democratic Republic of the Congo","NEET",NA,NA,NA,18.1500000953674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COD","Democratic Republic of the Congo","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,NA
"COD","Democratic Republic of the Congo","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5
"COD","Democratic Republic of the Congo","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,NA,NA
"COD","Democratic Republic of the Congo","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1162.61697694128,NA
"COD","Democratic Republic of the Congo","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA
"COD","Democratic Republic of the Congo","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32396197319031,NA
"COD","Democratic Republic of the Congo","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5909194946289,NA,NA
"COD","Democratic Republic of the Congo","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01657923,NA,NA
"COD","Democratic Republic of the Congo","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5338,NA,NA,NA
"COD","Democratic Republic of the Congo","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61356055736542,NA
"COD","Democratic Republic of the Congo","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA
"COD","Democratic Republic of the Congo","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63599991798401,NA
"COD","Democratic Republic of the Congo","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA
"COD","Democratic Republic of the Congo","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49713,NA
"COD","Democratic Republic of the Congo","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
"COD","Democratic Republic of the Congo","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3902975320816,NA
"COD","Democratic Republic of the Congo","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.5,NA,NA
"COG","Congo","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435934503,NA
"COG","Congo","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"COG","Congo","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.321
"COG","Congo","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677751025896829,NA
"COG","Congo","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.254302759,NA
"COG","Congo","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"COG","Congo","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086906846,NA
