"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","NEET","15_29","PC_AGE","A","2013",15.771196,
"LVA","NEET","15_29","PC_AGE","A","2014",14.520842,
"LVA","NEET","15_29","PC_AGE","A","2015",12.961889,
"LVA","NEET","15_29","PC_AGE","A","2016",14.443724,
"LVA","NEET","15_29","PC_AGE","A","2017",13.85772,
"SVN","NEET","15_29","PC_AGE","A","2003",10.036363,
"SVN","NEET","15_29","PC_AGE","A","2004",9.2399216,
"SVN","NEET","15_29","PC_AGE","A","2005",10.061885,
"SVN","NEET","15_29","PC_AGE","A","2006",10.769654,
"SVN","NEET","15_29","PC_AGE","A","2007",10.104271,
"SVN","NEET","15_29","PC_AGE","A","2008",8.4530506,
"SVN","NEET","15_29","PC_AGE","A","2009",9.0366173,
"SVN","NEET","15_29","PC_AGE","A","2010",8.7568846,
"SVN","NEET","15_29","PC_AGE","A","2011",10.744351,
"SVN","NEET","15_29","PC_AGE","A","2012",10.971951,
"SVN","NEET","15_29","PC_AGE","A","2013",13.162342,
"SVN","NEET","15_29","PC_AGE","A","2014",13.662683,
"SVN","NEET","15_29","PC_AGE","A","2015",14.600477,
"SVN","NEET","15_29","PC_AGE","A","2016",11.576782,
"SVN","NEET","15_29","PC_AGE","A","2017",10.914832,
"OAVG","NEET","15_29","PC_AGE","A","1999",15.93284,
"OAVG","NEET","15_29","PC_AGE","A","2000",15.847583,
"OAVG","NEET","15_29","PC_AGE","A","2001",15.162435,
"OAVG","NEET","15_29","PC_AGE","A","2002",15.915412,
"OAVG","NEET","15_29","PC_AGE","A","2003",15.424398,
"OAVG","NEET","15_29","PC_AGE","A","2004",15.210372,
"OAVG","NEET","15_29","PC_AGE","A","2005",14.76151,
"OAVG","NEET","15_29","PC_AGE","A","2006",14.254543,
"OAVG","NEET","15_29","PC_AGE","A","2007",13.925194,
"OAVG","NEET","15_29","PC_AGE","A","2008",13.424273,
"OAVG","NEET","15_29","PC_AGE","A","2009",15.605871,
"OAVG","NEET","15_29","PC_AGE","A","2010",16.004439,
"OAVG","NEET","15_29","PC_AGE","A","2011",15.864884,
"OAVG","NEET","15_29","PC_AGE","A","2012",15.07638,
"OAVG","NEET","15_29","PC_AGE","A","2013",15.70347,
"OAVG","NEET","15_29","PC_AGE","A","2014",15.278953,
"OAVG","NEET","15_29","PC_AGE","A","2015",14.794683,
"OAVG","NEET","15_29","PC_AGE","A","2016",14.211237,
"OAVG","NEET","15_29","PC_AGE","A","2017",13.239214,
"AUS","NEET","15_19_MEN","PC_AGE","A","1997",8.7083883,
"AUS","NEET","15_19_MEN","PC_AGE","A","1998",8.956255,
"AUS","NEET","15_19_MEN","PC_AGE","A","1999",7.348145,
"AUS","NEET","15_19_MEN","PC_AGE","A","2000",6.4040828,
"AUS","NEET","15_19_MEN","PC_AGE","A","2001",7.8932667,
"AUS","NEET","15_19_MEN","PC_AGE","A","2002",6.8782096,
"AUS","NEET","15_19_MEN","PC_AGE","A","2003",6.4132133,
"AUS","NEET","15_19_MEN","PC_AGE","A","2004",7.5802541,
"AUS","NEET","15_19_MEN","PC_AGE","A","2005",7.1303949,
"AUS","NEET","15_19_MEN","PC_AGE","A","2006",6.7373157,
"AUS","NEET","15_19_MEN","PC_AGE","A","2007",6.8604112,
"AUS","NEET","15_19_MEN","PC_AGE","A","2008",6.1033521,
"AUS","NEET","15_19_MEN","PC_AGE","A","2009",7.6692138,
"AUS","NEET","15_19_MEN","PC_AGE","A","2010",8.9196825,
"AUS","NEET","15_19_MEN","PC_AGE","A","2011",7.47614,
"AUS","NEET","15_19_MEN","PC_AGE","A","2012",7.588624,
"AUS","NEET","15_19_MEN","PC_AGE","A","2013",8.5168867,
"AUS","NEET","15_19_MEN","PC_AGE","A","2014",7.6248312,
"AUS","NEET","15_19_MEN","PC_AGE","A","2015",6.6366858,
"AUS","NEET","15_19_MEN","PC_AGE","A","2016",6.3065462,
"AUS","NEET","15_19_MEN","PC_AGE","A","2017",6.4683914,
"AUS","NEET","20_24_MEN","PC_AGE","A","1997",14.883393,
"AUS","NEET","20_24_MEN","PC_AGE","A","1998",12.534445,
"AUS","NEET","20_24_MEN","PC_AGE","A","1999",10.850085,
"AUS","NEET","20_24_MEN","PC_AGE","A","2000",10.515108,
"AUS","NEET","20_24_MEN","PC_AGE","A","2001",11.42639,
"AUS","NEET","20_24_MEN","PC_AGE","A","2002",10.30162,
"AUS","NEET","20_24_MEN","PC_AGE","A","2003",10.74832,
"AUS","NEET","20_24_MEN","PC_AGE","A","2004",9.8292713,
"AUS","NEET","20_24_MEN","PC_AGE","A","2005",8.8654366,
"AUS","NEET","20_24_MEN","PC_AGE","A","2006",9.6962729,
"AUS","NEET","20_24_MEN","PC_AGE","A","2007",7.5654249,
"AUS","NEET","20_24_MEN","PC_AGE","A","2008",8.3605661,
"AUS","NEET","20_24_MEN","PC_AGE","A","2009",10.089417,
"AUS","NEET","20_24_MEN","PC_AGE","A","2010",9.3087788,
"AUS","NEET","20_24_MEN","PC_AGE","A","2011",10.190396,
"AUS","NEET","20_24_MEN","PC_AGE","A","2012",10.702742,
"AUS","NEET","20_24_MEN","PC_AGE","A","2013",11.390619,
"AUS","NEET","20_24_MEN","PC_AGE","A","2014",11.664807,
"AUS","NEET","20_24_MEN","PC_AGE","A","2015",11.815385,
"AUS","NEET","20_24_MEN","PC_AGE","A","2016",10.847008,
"AUS","NEET","20_24_MEN","PC_AGE","A","2017",10.156062,
"AUS","NEET","15_29_MEN","PC_AGE","A","1997",12.018188,
"AUS","NEET","15_29_MEN","PC_AGE","A","1998",10.918011,
"AUS","NEET","15_29_MEN","PC_AGE","A","1999",9.6799431,
"AUS","NEET","15_29_MEN","PC_AGE","A","2000",8.8783627,
"AUS","NEET","15_29_MEN","PC_AGE","A","2001",9.5916271,
"AUS","NEET","15_29_MEN","PC_AGE","A","2002",9.1697693,
"AUS","NEET","15_29_MEN","PC_AGE","A","2003",9.3010416,
"AUS","NEET","15_29_MEN","PC_AGE","A","2004",8.6940012,
"AUS","NEET","15_29_MEN","PC_AGE","A","2005",8.0487175,
"AUS","NEET","15_29_MEN","PC_AGE","A","2006",8.2606344,
"AUS","NEET","15_29_MEN","PC_AGE","A","2007",7.1803341,
"AUS","NEET","15_29_MEN","PC_AGE","A","2008",6.937799,
"AUS","NEET","15_29_MEN","PC_AGE","A","2009",9.351325,
"AUS","NEET","15_29_MEN","PC_AGE","A","2010",8.9677057,
"AUS","NEET","15_29_MEN","PC_AGE","A","2011",8.5435381,
"AUS","NEET","15_29_MEN","PC_AGE","A","2012",8.8122444,
"AUS","NEET","15_29_MEN","PC_AGE","A","2013",10.615814,
"AUS","NEET","15_29_MEN","PC_AGE","A","2014",10.088971,
"AUS","NEET","15_29_MEN","PC_AGE","A","2015",9.2532463,
"AUS","NEET","15_29_MEN","PC_AGE","A","2016",9.146492,
"AUS","NEET","15_29_MEN","PC_AGE","A","2017",9.1421337,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","1997",7.399982,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","1998",8.686162,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","1999",7.4637885,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2000",7.264729,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2001",7.1949162,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2002",7.1845112,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2003",7.152535,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2004",7.447875,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2005",7.6681256,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2006",7.3802438,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2007",6.1054273,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2008",6.5281463,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2009",9.0578661,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2010",7.1609454,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2011",8.2201271,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2012",6.8604164,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2013",6.089653,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2014",6.778923,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2015",5.3008595,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2016",4.6890492,
"AUS","NEET","15_19_WOMEN","PC_AGE","A","2017",4.2873368,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","1997",20.122641,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","1998",19.511129,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","1999",18.331665,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2000",16.153332,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2001",16.488676,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2002",16.181047,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2003",15.9171,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2004",14.836519,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2005",14.486191,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2006",13.331175,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2007",14.028281,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2008",13.124388,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2009",13.106267,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2010",13.172639,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2011",13.238566,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2012",13.739888,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2013",16.572758,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2014",14.877831,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2015",14.492386,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2016",13.166499,
"AUS","NEET","20_24_WOMEN","PC_AGE","A","2017",12.985241,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","1997",20.134134,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","1998",18.932219,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","1999",17.662148,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2000",17.609812,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2001",16.440781,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2002",16.405304,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2003",15.944478,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2004",15.998647,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2005",14.906169,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2006",14.610741,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2007",13.971406,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2008",14.006763,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2009",15.379288,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2010",14.777301,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2011",14.583069,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2012",14.708006,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2013",15.500691,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2014",15.283182,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2015",14.482581,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2016",13.619301,
"AUS","NEET","15_29_WOMEN","PC_AGE","A","2017",12.79752,
"AUT","NEET","15_19_MEN","PC_AGE","A","2004",7.7588396,
"AUT","NEET","15_19_MEN","PC_AGE","A","2005",7.6855373,
"AUT","NEET","15_19_MEN","PC_AGE","A","2006",7.3328528,
"AUT","NEET","15_19_MEN","PC_AGE","A","2007",5.8880205,
"AUT","NEET","15_19_MEN","PC_AGE","A","2008",5.9451299,
"AUT","NEET","15_19_MEN","PC_AGE","A","2009",6.7180071,
"AUT","NEET","15_19_MEN","PC_AGE","A","2010",6.2807488,
"AUT","NEET","15_19_MEN","PC_AGE","A","2011",4.9819493,
"AUT","NEET","15_19_MEN","PC_AGE","A","2012",4.9951534,
"AUT","NEET","15_19_MEN","PC_AGE","A","2013",5.4638529,
"AUT","NEET","15_19_MEN","PC_AGE","A","2014",6.559411,
"AUT","NEET","15_19_MEN","PC_AGE","A","2015",7.1144047,
"AUT","NEET","15_19_MEN","PC_AGE","A","2016",5.2467823,
"AUT","NEET","15_19_MEN","PC_AGE","A","2017",5.8304758,
"AUT","NEET","20_24_MEN","PC_AGE","A","2004",14.940935,
"AUT","NEET","20_24_MEN","PC_AGE","A","2005",14.57016,
"AUT","NEET","20_24_MEN","PC_AGE","A","2006",12.585696,
"AUT","NEET","20_24_MEN","PC_AGE","A","2007",11.164269,
"AUT","NEET","20_24_MEN","PC_AGE","A","2008",11.927392,
"AUT","NEET","20_24_MEN","PC_AGE","A","2009",12.26698,
"AUT","NEET","20_24_MEN","PC_AGE","A","2010",13.60769,
"AUT","NEET","20_24_MEN","PC_AGE","A","2011",11.798775,
"AUT","NEET","20_24_MEN","PC_AGE","A","2012",11.739226,
"AUT","NEET","20_24_MEN","PC_AGE","A","2013",12.169537,
"AUT","NEET","20_24_MEN","PC_AGE","A","2014",12.541331,
"AUT","NEET","20_24_MEN","PC_AGE","A","2015",13.382143,
"AUT","NEET","20_24_MEN","PC_AGE","A","2016",13.855771,
"AUT","NEET","20_24_MEN","PC_AGE","A","2017",13.919714,
"AUT","NEET","15_29_MEN","PC_AGE","A","2004",11.075742,
"AUT","NEET","15_29_MEN","PC_AGE","A","2005",10.881737,
"AUT","NEET","15_29_MEN","PC_AGE","A","2006",10.73005,
"AUT","NEET","15_29_MEN","PC_AGE","A","2007",9.2377405,
"AUT","NEET","15_29_MEN","PC_AGE","A","2008",9.2202892,
"AUT","NEET","15_29_MEN","PC_AGE","A","2009",10.014161,
"AUT","NEET","15_29_MEN","PC_AGE","A","2010",10.825821,
"AUT","NEET","15_29_MEN","PC_AGE","A","2011",9.0401287,
"AUT","NEET","15_29_MEN","PC_AGE","A","2012",9.1731501,
"AUT","NEET","15_29_MEN","PC_AGE","A","2013",9.820858,
"AUT","NEET","15_29_MEN","PC_AGE","A","2014",11.085764,
"AUT","NEET","15_29_MEN","PC_AGE","A","2015",10.764282,
"AUT","NEET","15_29_MEN","PC_AGE","A","2016",10.957573,
"AUT","NEET","15_29_MEN","PC_AGE","A","2017",11.20458,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2004",8.114233,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2005",6.3644509,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2006",5.9011855,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2007",5.1987944,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2008",5.4806929,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2009",6.476048,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2010",5.0440593,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2011",6.6488948,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2012",4.5198212,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2013",4.7186136,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2014",7.9047837,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2015",4.3423519,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2016",5.700665,
"AUT","NEET","15_19_WOMEN","PC_AGE","A","2017",4.3432155,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2004",12.847986,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2005",11.572855,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2006",13.270658,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2007",12.34996,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2008",12.139585,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2009",11.784646,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2010",13.261172,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2011",10.058815,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2012",11.751221,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2013",11.998622,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2014",11.481792,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2015",10.12478,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2016",12.547579,
"AUT","NEET","20_24_WOMEN","PC_AGE","A","2017",9.7465925,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2004",13.679596,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2005",11.998315,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2006",13.180882,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2007",13.356931,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2008",12.076608,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2009",12.812237,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2010",12.592641,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2011",11.47435,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2012",11.393416,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2013",11.535229,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2014",12.018834,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2015",10.112016,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2016",10.762677,
"AUT","NEET","15_29_WOMEN","PC_AGE","A","2017",10.399541,
"BEL","NEET","15_19_MEN","PC_AGE","A","1997",8.9833736,
"BEL","NEET","15_19_MEN","PC_AGE","A","1998",10.772097,
"BEL","NEET","15_19_MEN","PC_AGE","A","1999",6.3364739,
"BEL","NEET","15_19_MEN","PC_AGE","A","2000",6.7390656,
"BEL","NEET","15_19_MEN","PC_AGE","A","2001",6.0163989,
"BEL","NEET","15_19_MEN","PC_AGE","A","2002",7.262414,
"BEL","NEET","15_19_MEN","PC_AGE","A","2003",6.9198198,
"BEL","NEET","15_19_MEN","PC_AGE","A","2004",5.8183537,
"BEL","NEET","15_19_MEN","PC_AGE","A","2005",5.9242992,
"BEL","NEET","15_19_MEN","PC_AGE","A","2006",7.5087237,
"BEL","NEET","15_19_MEN","PC_AGE","A","2007",5.1776404,
"BEL","NEET","15_19_MEN","PC_AGE","A","2008",5.9777527,
"BEL","NEET","15_19_MEN","PC_AGE","A","2009",5.1788144,
"BEL","NEET","15_19_MEN","PC_AGE","A","2010",5.5214872,
"BEL","NEET","15_19_MEN","PC_AGE","A","2011",6.2783804,
"BEL","NEET","15_19_MEN","PC_AGE","A","2012",10.09884,
"BEL","NEET","15_19_MEN","PC_AGE","A","2013",7.8507085,
"BEL","NEET","15_19_MEN","PC_AGE","A","2014",5.1654711,
"BEL","NEET","15_19_MEN","PC_AGE","A","2015",5.3168259,
"BEL","NEET","15_19_MEN","PC_AGE","A","2016",4.1066375,
"BEL","NEET","15_19_MEN","PC_AGE","A","2017",4.5106015,
"BEL","NEET","20_24_MEN","PC_AGE","A","1997",13.711074,
"BEL","NEET","20_24_MEN","PC_AGE","A","1998",13.675007,
"BEL","NEET","20_24_MEN","PC_AGE","A","1999",15.48135,
"BEL","NEET","20_24_MEN","PC_AGE","A","2000",13.249165,
"BEL","NEET","20_24_MEN","PC_AGE","A","2001",10.924075,
"BEL","NEET","20_24_MEN","PC_AGE","A","2002",15.751197,
"BEL","NEET","20_24_MEN","PC_AGE","A","2003",16.058151,
"BEL","NEET","20_24_MEN","PC_AGE","A","2004",15.22604,
"BEL","NEET","20_24_MEN","PC_AGE","A","2005",17.811195,
"BEL","NEET","20_24_MEN","PC_AGE","A","2006",15.873957,
"BEL","NEET","20_24_MEN","PC_AGE","A","2007",14.194597,
"BEL","NEET","20_24_MEN","PC_AGE","A","2008",12.132064,
"BEL","NEET","20_24_MEN","PC_AGE","A","2009",14.77585,
"BEL","NEET","20_24_MEN","PC_AGE","A","2010",16.771902,
"BEL","NEET","20_24_MEN","PC_AGE","A","2011",17.538267,
"BEL","NEET","20_24_MEN","PC_AGE","A","2012",15.722779,
"BEL","NEET","20_24_MEN","PC_AGE","A","2013",18.481611,
"BEL","NEET","20_24_MEN","PC_AGE","A","2014",18.976517,
"BEL","NEET","20_24_MEN","PC_AGE","A","2015",15.213781,
"BEL","NEET","20_24_MEN","PC_AGE","A","2016",15.017025,
"BEL","NEET","20_24_MEN","PC_AGE","A","2017",16.743752,
"BEL","NEET","15_29_MEN","PC_AGE","A","1997",11.374912,
"BEL","NEET","15_29_MEN","PC_AGE","A","1998",12.02137,
"BEL","NEET","15_29_MEN","PC_AGE","A","1999",11.756596,
"BEL","NEET","15_29_MEN","PC_AGE","A","2000",10.62948,
"BEL","NEET","15_29_MEN","PC_AGE","A","2001",8.8329525,
"BEL","NEET","15_29_MEN","PC_AGE","A","2002",11.494465,
"BEL","NEET","15_29_MEN","PC_AGE","A","2003",12.562121,
"BEL","NEET","15_29_MEN","PC_AGE","A","2004",11.936418,
"BEL","NEET","15_29_MEN","PC_AGE","A","2005",12.391514,
"BEL","NEET","15_29_MEN","PC_AGE","A","2006",12.523912,
"BEL","NEET","15_29_MEN","PC_AGE","A","2007",10.400305,
"BEL","NEET","15_29_MEN","PC_AGE","A","2008",10.200222,
"BEL","NEET","15_29_MEN","PC_AGE","A","2009",10.699961,
"BEL","NEET","15_29_MEN","PC_AGE","A","2010",12.310569,
"BEL","NEET","15_29_MEN","PC_AGE","A","2011",13.02842,
"BEL","NEET","15_29_MEN","PC_AGE","A","2012",13.748137,
"BEL","NEET","15_29_MEN","PC_AGE","A","2013",14.599223,
"BEL","NEET","15_29_MEN","PC_AGE","A","2014",14.774135,
"BEL","NEET","15_29_MEN","PC_AGE","A","2015",12.90676,
"BEL","NEET","15_29_MEN","PC_AGE","A","2016",12.251686,
"BEL","NEET","15_29_MEN","PC_AGE","A","2017",13.271736,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","1997",8.9484587,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","1998",10.751068,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","1999",7.3243456,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2000",6.2986465,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2001",6.436204,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2002",6.3708391,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2003",7.3537374,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2004",3.9175346,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2005",6.5678062,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2006",6.7034502,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2007",5.2779555,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2008",4.9475069,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2009",6.1881528,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2010",6.3868847,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2011",5.8925924,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2012",6.3829522,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2013",5.5455823,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2014",5.6259789,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2015",3.3143981,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2016",4.5698218,
"BEL","NEET","15_19_WOMEN","PC_AGE","A","2017",3.4722855,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","1997",22.970552,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","1998",20.225107,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","1999",19.965031,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2000",18.891739,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2001",15.160229,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2002",19.10907,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2003",18.166779,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2004",18.522543,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2005",18.776684,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2006",17.879295,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2007",16.772356,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2008",16.155294,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2009",17.427555,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2010",19.275156,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2011",16.735849,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2012",19.362192,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2013",18.955294,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2014",18.872204,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2015",16.568199,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2016",13.758242,
"BEL","NEET","20_24_WOMEN","PC_AGE","A","2017",13.623745,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","1997",19.248022,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","1998",18.986061,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","1999",16.959541,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2000",15.275442,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2001",14.725006,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2002",16.572124,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2003",16.21771,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2004",16.09104,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2005",16.028833,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2006",15.31219,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2007",15.112073,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2008",14.048738,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2009",14.814271,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2010",16.13534,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2011",14.770977,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2012",16.179018,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2013",15.362207,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2014",15.315398,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2015",14.874516,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2016",13.879575,
"BEL","NEET","15_29_WOMEN","PC_AGE","A","2017",13.209764,
"CAN","NEET","15_19_MEN","PC_AGE","A","1997",7.8895464,
"CAN","NEET","15_19_MEN","PC_AGE","A","1998",9.0820313,
"CAN","NEET","15_19_MEN","PC_AGE","A","1999",8.8803091,
"CAN","NEET","15_19_MEN","PC_AGE","A","2000",8.6832066,
"CAN","NEET","15_19_MEN","PC_AGE","A","2001",8.151659,
"CAN","NEET","15_19_MEN","PC_AGE","A","2002",8.5849056,
"CAN","NEET","15_19_MEN","PC_AGE","A","2003",8.8345861,
"CAN","NEET","15_19_MEN","PC_AGE","A","2004",9.9720411,
"CAN","NEET","15_19_MEN","PC_AGE","A","2005",7.0435591,
"CAN","NEET","15_19_MEN","PC_AGE","A","2006",8.0072794,
"CAN","NEET","15_19_MEN","PC_AGE","A","2007",7.5812273,
"CAN","NEET","15_19_MEN","PC_AGE","A","2008",7.8096948,
