ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2009,25.5209,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2009,25.2956,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2009,25.7634,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2010,28.2578,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2010,28.3606,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2010,28.1504,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2011,27.7676,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2011,29.0353,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2011,26.3855,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2012,28.5339,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2012,30.5954,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2012,26.4411,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2013,26.0366,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2013,27.5675,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2013,24.3485,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2014,26.2468,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2014,27.9091,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2014,24.3936,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2015,28.1421,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2015,29.7188,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2015,26.3545,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2016,26.9734,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2016,28.5043,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2016,25.2393,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2017,24.5374,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2017,24.7109,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2017,24.3293,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2018,22.1311,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2018,22.5581,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2018,21.6502,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Total,2019,21.1707,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Male,2019,20.7628,,,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BIH - LFS - Labour Force Survey,Sex: Female,2019,21.6782,,,Repository: ILO-STATISTICS - Micro data processing
Belarus,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLR - PC - Population census,Sex: Total,2009,12.08,,,
Belarus,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLR - PC - Population census,Sex: Male,2009,10.5,,,
Belarus,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLR - PC - Population census,Sex: Female,2009,13.76,,,
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2012,11.95394456,,,Data reference period: April | Age coverage - maximum age: 24 years old
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2012,10.14058463,,,Data reference period: April | Age coverage - maximum age: 24 years old
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2012,13.71976956,,,Data reference period: April | Age coverage - maximum age: 24 years old
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2013,27.8768,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2013,14.0844,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2013,41.4935,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2014,27.7712,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2014,14.7035,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2014,40.3901,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2015,27.4007,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2015,13.8721,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2015,40.5768,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2016,27.3783,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2016,15.0325,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2016,39.3536,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Total,2017,27.3401,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Male,2017,14.8542,,,Repository: ILO-STATISTICS - Micro data processing
Belize,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BLZ - LFS - Labour force survey,Sex: Female,2017,39.4356,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Total,2005,12.0801,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Male,2005,5.4581,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Female,2005,18.3378,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Total,2006,10.7857,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Male,2006,3.8546,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",BOL - HIES - Encuesta de Hogares,Sex: Female,2006,17.71,,,Repository: ILO-STATISTICS - Micro data processing
